  -146225658.07146898       -31594571.077415153     
  
  -145660561.10229009       -34105145.350313574     
  
  -145052362.98810834       -36605627.867393032     
  
  -144401243.69551802       -39095278.732701451     
  
  -143707395.89154467       -41573361.255386271     
  
  -142971024.88663462       -44039142.167682014     
  
  -142192348.57390326       -46491891.841885589     
  
  -141371597.36466047       -48930884.506253555     
  
  -140509014.12023127       -51355398.459759332     
  
  -139604854.08009303       -53764716.285645299     
  
  -138659384.78634986       -56158125.063707061     
  
  -137672886.00456643       -58534916.581247956     
  
  -136645649.64098498       -60894387.542639568     
  
  -135577979.65615001       -63235839.777428217     
  
  -134470191.97496581       -65558580.446924299     
  
  -133322614.39321402       -67861922.249213964     
  
  -132135586.48055837       -70145183.622533068     
  
  -130909459.48006566       -72407688.946941599     
  
  -129644596.20427229       -74648768.744241089     
  
  -128341370.92782791       -76867759.876073450     
  
  -127000169.27674671       -79064005.740144998     
  
  -125621388.11430039       -81236856.464515597     
  
  -124205435.42358591       -83385669.099896505     
  
  -122752730.18680245       -85509807.809900269     
  
  -121263702.26127443       -87608644.059185103     
  
  -119738792.25225589       -89681556.799439579     
  
  -118178451.38255490       -91727932.653151542     
  
  -116583141.35901639       -93747166.095107138     
  
  -114953334.23590206       -95738659.631566748     
  
  -113289512.27520941       -97701823.977063879     
  
  -111592167.80396947       -99636078.228775740     
  
  -109861803.06856662       -101540850.03841303     
  
  -108098930.08612359       -103415575.78157830     
  
  -106304070.49299438       -105259700.72454359     
  
  -104477755.39041200       -107072679.18839630     
  
  -102620525.18733446       -108853974.71050680     
  
  -100732929.44053730       -110603060.20326804     
  
  -98815526.691999108       -112319418.11006151     
  
  -96868884.303627968       -114002540.55840309     
  
  -94893578.289378673       -115651929.51022287     
  
  -92890193.144809380       -117267096.90923540     
  
  -90859321.674128190       -118847564.82535642     
  
  -88801564.814782411       -120392865.59612241     
  
  -86717531.459639922       -121902541.96507290     
  
  -84607838.276816815       -123376147.21705331     
  
  -82473109.527205035       -124813245.31039822     
  
  -80313976.879752591       -126213411.00595675     
  
  -78131079.224551499       -127576229.99292171     
  
  -75925062.483790085       -128901299.01142412     
  
  -73696579.420623317       -130188225.97185877     
  
  -71446289.446019650       -131436630.07090367     
  
  -69174858.423639953       -132646141.90420078     
  
  -66882958.472808316       -133816403.57566257     
  
  -64571267.769630775       -134947068.80337432     
  
  -62240470.346321747       -136037803.02205944     
  
  -59891255.888798773       -137088283.48207745     
  
  -57524319.532603189       -138098199.34492618     
  
  -55140361.657208294       -139067251.77521944     
  
  -52740087.678776912       -139995154.02911246     
  
  -50324207.841427334       -140881631.53915000     
  
  -47893437.007071443       -141726421.99551105     
  
  -45448494.443885699       -142529275.42362690     
  
  -42990103.613479480       -143289954.25814852     
  
  -40518991.956821501       -144008233.41324285     
  
  -38035890.678988762       -144683900.34919578     
  
  -35541534.532802761       -145316755.13530293     
  
  -33036661.601414703       -145906610.50902942     
  
  -30522013.079906028       -146453291.93142107     
  
  -27998333.055967320       -146956637.63875085     
  
  -25466368.289722580       -147416498.69038475     
  
  -22926867.992761590       -147832739.01285359     
  
  -20380583.606446836       -148205235.44011739     
  
  -17828268.579561856       -148533877.75001031     
  
  -15270678.145364400       -148818568.69685549     
  
  -12708569.098111534       -149059224.04024023     
  
  -10142699.569124069       -149255772.56994280     
  
  -7573828.8024539994       -149408156.12700370     
  
  -5002716.9302234948       -149516329.62093490     
  
  -2430124.7477003117       -149580261.04306215     
  
   143186.51182170483       -149599931.47599646     
  
   2716455.4022729094       -149575335.09923172     
  
   5288920.4901211187       -149506479.19086710     
  
   7859820.5796799585       -149393384.12545329     
  
   10428394.938348042       -149236083.36796379     
  
   12993883.521711098       -149034623.46389246     
  
   15555527.198439294       -148789064.02548075     
  
   18112567.974915680       -148499477.71407837     
  
   20664249.219527211       -148165950.21864259     
  
   23209815.886553518       -147788580.23038280     
  
   25748514.739585105       -147367479.41355774     
  
   28279594.574407373       -146902772.37243396     
  
   30802306.441283260       -146394596.61441496     
  
   33315903.866567668       -145843102.50935289     
  
   35819643.073590338       -145248453.24505386     
  
   38312783.202740692       -144610824.77899015     
  
   40794586.530688390       -143930405.78623468     
  
   43264318.688677058       -143207397.60363147     
  
   45721248.879824750       -142442014.17021990     
  
   48164650.095368139       -141634481.96392980     
  
   50593799.329784550       -140785039.93456653     
  
   53007977.794730641       -139893939.43310535     
  
   55406471.131733179       -138961444.13731608     
  
   57788569.623567767       -137987829.97374102     
  
   60153568.404265694       -136973385.03604755     
  
   62500767.667684332       -135918409.49978095     
  
   64829472.874581188       -134823215.53354207     
  
   67138994.958128244       -133688127.20661633     
  
   69428650.527808011       -132513480.39308116     
  
   71697762.071630061       -131299622.67242023     
  
   73945658.156606913       -130046913.22667460     
  
   76171673.627432361       -128755722.73416016     
  
   78375149.803302005       -127426433.25978316     
  
   80555434.672817141       -126059438.14198717     
  
   82711883.086916134       -124655141.87636353     
  
   84843856.949774697       -123213959.99596055     
  
   86950725.407619670       -121736318.94832668     
  
   89031865.035398781       -120222655.96932441     
  
   91086660.021253243       -118673418.95375149     
  
   93114502.348737597       -117089066.32280804     
  
   95114791.976731896       -115470066.88844956     
  
   97086937.016994983       -113816899.71466474     
  
   99030353.909305200       -112130053.97571945     
  
   100944467.59413613       -110410028.81141007     
  
   102828711.68281770       -108657333.17936692     
  
   104682528.62513122       -106872485.70445335     
  
   106505369.87428947       -105056014.52530357     
  
   108296696.04925194       -103208457.13804629     
  
   110055977.09432860       -101330360.23725870     
  
   111782692.43602426       -99422279.554198533     
  
   113476331.13707653       -97484779.692363024     
  
   115136392.04764302       -95518433.960421726     
  
   116762383.95359211       -93523824.202573836     
  
   118353825.72185417       -91501540.626379460     
  
   119910246.44278894       -89452181.628116950     
  
   121431185.56952852       -87376353.615716457     
  
   122916193.05425407       -85274670.829322726     
  
   124364829.48136495       -83147755.159541264     
  
   125776666.19750273       -80996235.963419765     
  
   127151285.43839036       -78820749.878220379     
  
   128488280.45244877       -76621940.633038461     
  
   129787255.62115549       -74400458.858321860     
  
   131047826.57610846       -72156961.893348902     
  
   132269620.31276144       -69892113.591720253     
  
   133452275.30079617       -67606584.124924615     
  
   134595441.59109977       -65301049.784033678     
  
   135698780.91931543       -62976192.779586457     
  
   136761966.80593464       -60632701.039723001     
  
   137784684.65290350       -58271268.006625220     
  
   138766631.83671233       -55892592.431326129     
  
   139707517.79794252       -53497378.166949227     
  
   140607064.12724328       -51086333.960437007     
  
   141465004.64771339       -48660173.242832057     
  
   142281085.49366346       -46219613.918171413     
  
   143055065.18573481       -43765378.151058614     
  
   143786714.70235366       -41298192.152973883     
  
   144475817.54749897       -38818785.967386849     
  
   145122169.81476375       -36327893.253736518     
  
   145725580.24769130       -33826251.070340030     
  
   146285870.29636827       -31314599.656296376     
  
   146802874.17025781       -28793682.212448232     
  
   147276438.88725701       -26264244.681468654     
  
   147706424.31896475       -23727035.527135286     
  
   148092703.23214582       -21182805.512858618     
  
   148435161.32637921       -18632307.479530882     
  
   148733697.26787993       -16076296.122759128     
  
   148988222.71948391       -13515527.769549409     
  
