   149.59999999999999        0.0000000000000000     
   148.32144673902746        19.516875703909072     
   144.50764121334441        38.700150270448773     
   138.22377264075271        57.221924792491045     
   129.57725092305725        74.765607355408122     
   118.71587069312208        91.031324529383369     
   105.82528506741308        105.74104709336274     
   91.125832285069208        118.64334237686259     
   74.868769475627587        129.51767198805470     
   57.331977931452485        138.17816146724286     
   38.815213294466389        144.47677743120201     
   19.634981845541990        148.30585790158537     
  0.11913047592569619        149.59995256660244     
  -19.398757185916214        148.33694152045155     
  -38.585062705259865        144.53841335794149     
  -57.111835367028156        138.26929616154655     
  -74.662397823600728        129.63674768841736     
  -90.936759047427415        118.78832372733496     
  -105.65674206507278        105.90945593380545     
  -118.57073882454932        91.220282254554064     
  -129.45801092119089        74.971884118840279     
  -138.13246266994074        57.441994714123808     
  -144.44582203108604        38.930251704347050     
  -148.29017501801073        19.753075535919631     
  -149.59981026643990       0.23826087630642950     
  -148.35234223603180       -19.280626366466649     
  -144.56909384547947       -38.469950671880916     
  -138.31473200075624       -57.001709724875596     
  -129.69616224640595       -74.559140945654320     
  -118.86070143355605       -90.842135899168767     
  -105.99355963916406       -105.57237003600407     
  -91.314674377943859       -118.49806008222278     
  -75.074951219657507       -129.39826776029903     
  -57.551975070739402       -138.08667627782555     
  -39.045265427140777       -144.41477503262649     
  -19.871156700154330       -148.27439809824861     
 -0.35739112559731817       -149.59957309960259     
   19.162483320471392       -148.36764887600211     
   38.354814243308674       -144.59968265650269     
   56.891547935867919       -138.36008012956933     
   74.455836787047915       -129.75549455934606     
   90.747455144611337       -118.93300376588809     
   105.48793105966004       -106.07759613015563     
   118.42530619597115       -91.409008595381209     
   129.33844254326448       -75.177970712720551     
   138.04080231993217       -57.661918931556635     
   144.38363645551141       -39.160254389913206     
   148.25852715230377       -19.989225263366500     
   149.59924106624092      -0.47652114825344333     
 
